instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,Total_amount_of_rentals,season_names,weekday_names,month_names,year,time_of_day
10800,3/31/12,2,3,2,0,6,2,0.42,0.4242,0.77,0.2537,14,55,69,Spring,Saturday,March,2012,Night
10801,3/31/12,2,3,3,0,6,1,0.4,0.4091,0.82,0.2537,10,21,31,Spring,Saturday,March,2012,Night
10802,3/31/12,2,3,4,0,6,1,0.42,0.4242,0.77,0.4179,4,4,8,Spring,Saturday,March,2012,Night
10803,3/31/12,2,3,5,0,6,1,0.4,0.4091,0.82,0.2239,0,5,5,Spring,Saturday,March,2012,Morning
10804,3/31/12,2,3,6,0,6,2,0.36,0.3485,0.87,0.1642,7,16,23,Spring,Saturday,March,2012,Morning
10805,3/31/12,2,3,7,0,6,2,0.36,0.3485,0.87,0.1642,5,39,44,Spring,Saturday,March,2012,Morning
10806,3/31/12,2,3,8,0,6,2,0.36,0.3485,0.87,0.194,19,126,145,Spring,Saturday,March,2012,Morning
10807,3/31/12,2,3,9,0,6,2,0.4,0.4091,0.76,0.194,62,161,223,Spring,Saturday,March,2012,Morning
10808,3/31/12,2,3,10,0,6,2,0.4,0.4091,0.76,0.1343,108,205,313,Spring,Saturday,March,2012,Morning
10809,3/31/12,2,3,11,0,6,1,0.46,0.4545,0.72,0.1343,184,279,463,Spring,Saturday,March,2012,Morning
10810,3/31/12,2,3,12,0,6,1,0.48,0.4697,0.67,0,263,358,621,Spring,Saturday,March,2012,Afternoon
10811,3/31/12,2,3,13,0,6,1,0.54,0.5152,0.6,0.1343,265,373,638,Spring,Saturday,March,2012,Afternoon
10812,3/31/12,2,3,14,0,6,2,0.5,0.4848,0.63,0.2537,240,311,551,Spring,Saturday,March,2012,Afternoon
10813,3/31/12,2,3,15,0,6,2,0.52,0.5,0.59,0.2836,275,330,605,Spring,Saturday,March,2012,Afternoon
10814,3/31/12,2,3,16,0,6,2,0.5,0.4848,0.63,0.2985,243,292,535,Spring,Saturday,March,2012,Afternoon
10815,3/31/12,2,3,17,0,6,1,0.48,0.4697,0.67,0.4179,238,305,543,Spring,Saturday,March,2012,Evening
10816,3/31/12,2,3,18,0,6,2,0.44,0.4394,0.72,0.4627,102,239,341,Spring,Saturday,March,2012,Evening
10817,3/31/12,2,3,19,0,6,1,0.42,0.4242,0.71,0.4478,93,191,284,Spring,Saturday,March,2012,Evening
10818,3/31/12,2,3,20,0,6,2,0.4,0.4091,0.71,0.3284,52,156,208,Spring,Saturday,March,2012,Evening
10819,3/31/12,2,3,21,0,6,2,0.4,0.4091,0.71,0.3284,36,107,143,Spring,Saturday,March,2012,Night
10820,3/31/12,2,3,22,0,6,2,0.38,0.3939,0.71,0.2537,40,116,156,Spring,Saturday,March,2012,Night
10821,3/31/12,2,3,23,0,6,2,0.36,0.3333,0.76,0.2836,12,100,112,Spring,Saturday,March,2012,Night
10822,4/1/12,2,4,0,0,0,2,0.36,0.3333,0.76,0.2537,8,59,67,Spring,Sunday,April,2012,Night
10823,4/1/12,2,4,1,0,0,2,0.36,0.3485,0.76,0.1642,13,49,62,Spring,Sunday,April,2012,Night
10824,4/1/12,2,4,2,0,0,2,0.36,0.3485,0.76,0.1642,20,61,81,Spring,Sunday,April,2012,Night
10825,4/1/12,2,4,3,0,0,2,0.34,0.3333,0.81,0.1343,4,21,25,Spring,Sunday,April,2012,Night
10826,4/1/12,2,4,4,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12,Spring,Sunday,April,2012,Night
10827,4/1/12,2,4,5,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18,Spring,Sunday,April,2012,Morning
10828,4/1/12,2,4,6,0,0,2,0.36,0.3485,0.76,0.1343,9,88,97,Spring,Sunday,April,2012,Morning
10829,4/1/12,2,4,7,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84,Spring,Sunday,April,2012,Morning
10830,4/1/12,2,4,8,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125,Spring,Sunday,April,2012,Morning
10831,4/1/12,2,4,9,0,0,2,0.36,0.3485,0.81,0.1343,102,173,275,Spring,Sunday,April,2012,Morning
10832,4/1/12,2,4,10,0,0,2,0.4,0.4091,0.71,0.1045,132,228,360,Spring,Sunday,April,2012,Morning
10833,4/1/12,2,4,11,0,0,2,0.4,0.4091,0.71,0.194,180,271,451,Spring,Sunday,April,2012,Morning
10834,4/1/12,2,4,12,0,0,2,0.42,0.4242,0.67,0.2239,187,258,445,Spring,Sunday,April,2012,Afternoon
10835,4/1/12,2,4,13,0,0,2,0.44,0.4394,0.62,0.194,190,274,464,Spring,Sunday,April,2012,Afternoon
10836,4/1/12,2,4,14,0,0,2,0.48,0.4697,0.55,0.2239,283,278,561,Spring,Sunday,April,2012,Afternoon
10837,4/1/12,2,4,15,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573,Spring,Sunday,April,2012,Afternoon
10838,4/1/12,2,4,16,0,0,1,0.52,0.5,0.52,0.2537,236,275,511,Spring,Sunday,April,2012,Afternoon
10839,4/1/12,2,4,17,0,0,1,0.52,0.5,0.55,0.2836,232,323,555,Spring,Sunday,April,2012,Evening
10840,4/1/12,2,4,18,0,0,1,0.52,0.5,0.52,0.2985,153,279,432,Spring,Sunday,April,2012,Evening
10841,4/1/12,2,4,19,0,0,1,0.52,0.5,0.55,0.2239,110,236,346,Spring,Sunday,April,2012,Evening
10842,4/1/12,2,4,20,0,0,2,0.5,0.4848,0.59,0.2239,66,166,232,Spring,Sunday,April,2012,Evening
10843,4/1/12,2,4,21,0,0,2,0.5,0.4848,0.59,0.1642,33,101,134,Spring,Sunday,April,2012,Night
10844,4/1/12,2,4,22,0,0,3,0.5,0.4848,0.63,0.1045,7,61,68,Spring,Sunday,April,2012,Night
10845,4/1/12,2,4,23,0,0,3,0.46,0.4545,0.72,0,10,53,63,Spring,Sunday,April,2012,Night
10846,4/2/12,2,4,0,0,1,3,0.44,0.4394,0.82,0.1045,6,11,17,Spring,Monday,April,2012,Night
10847,4/2/12,2,4,1,0,1,3,0.42,0.4242,0.88,0.0896,0,5,5,Spring,Monday,April,2012,Night
10848,4/2/12,2,4,2,0,1,3,0.44,0.4394,0.94,0.1343,2,3,5,Spring,Monday,April,2012,Night
10849,4/2/12,2,4,4,0,1,1,0.4,0.4091,0.76,0.4925,2,2,4,Spring,Monday,April,2012,Night
10850,4/2/12,2,4,5,0,1,1,0.4,0.4091,0.76,0.4925,2,22,24,Spring,Monday,April,2012,Morning
10851,4/2/12,2,4,6,0,1,1,0.36,0.3182,0.71,0.4627,6,104,110,Spring,Monday,April,2012,Morning
10852,4/2/12,2,4,7,0,1,1,0.34,0.303,0.66,0.3881,12,294,306,Spring,Monday,April,2012,Morning
10853,4/2/12,2,4,8,0,1,1,0.36,0.3333,0.57,0.3284,36,553,589,Spring,Monday,April,2012,Morning
10854,4/2/12,2,4,9,0,1,1,0.38,0.3939,0.54,0.3582,52,265,317,Spring,Monday,April,2012,Morning
10855,4/2/12,2,4,10,0,1,1,0.4,0.4091,0.5,0.5224,85,119,204,Spring,Monday,April,2012,Morning
10856,4/2/12,2,4,11,0,1,1,0.42,0.4242,0.47,0.4478,81,128,209,Spring,Monday,April,2012,Morning
10857,4/2/12,2,4,12,0,1,1,0.44,0.4394,0.44,0.4478,100,181,281,Spring,Monday,April,2012,Afternoon
10858,4/2/12,2,4,13,0,1,1,0.46,0.4545,0.36,0.2985,97,184,281,Spring,Monday,April,2012,Afternoon
10859,4/2/12,2,4,14,0,1,1,0.46,0.4545,0.31,0.4179,127,141,268,Spring,Monday,April,2012,Afternoon
10860,4/2/12,2,4,15,0,1,1,0.48,0.4697,0.33,0.4179,132,192,324,Spring,Monday,April,2012,Afternoon
10861,4/2/12,2,4,16,0,1,1,0.5,0.4848,0.34,0.3284,104,291,395,Spring,Monday,April,2012,Afternoon
10862,4/2/12,2,4,17,0,1,1,0.5,0.4848,0.29,0.2836,128,601,729,Spring,Monday,April,2012,Evening
10863,4/2/12,2,4,18,0,1,1,0.5,0.4848,0.27,0.2537,75,543,618,Spring,Monday,April,2012,Evening
10864,4/2/12,2,4,19,0,1,1,0.5,0.4848,0.27,0.2537,66,428,494,Spring,Monday,April,2012,Evening
10865,4/2/12,2,4,20,0,1,1,0.46,0.4545,0.31,0.1642,48,281,329,Spring,Monday,April,2012,Evening
10866,4/2/12,2,4,21,0,1,1,0.46,0.4545,0.28,0.1343,24,214,238,Spring,Monday,April,2012,Night
10867,4/2/12,2,4,22,0,1,1,0.42,0.4242,0.44,0.194,17,106,123,Spring,Monday,April,2012,Night
10868,4/2/12,2,4,23,0,1,1,0.44,0.4394,0.35,0.1642,6,60,66,Spring,Monday,April,2012,Night
10869,4/3/12,2,4,0,0,2,1,0.4,0.4091,0.43,0.1343,1,32,33,Spring,Tuesday,April,2012,Night
10870,4/3/12,2,4,1,0,2,1,0.38,0.3939,0.46,0.2239,0,11,11,Spring,Tuesday,April,2012,Night
10871,4/3/12,2,4,2,0,2,1,0.36,0.3485,0.53,0.1642,0,5,5,Spring,Tuesday,April,2012,Night
10872,4/3/12,2,4,3,0,2,1,0.38,0.3939,0.46,0,0,3,3,Spring,Tuesday,April,2012,Night
10873,4/3/12,2,4,4,0,2,1,0.32,0.3333,0.66,0.0896,0,1,1,Spring,Tuesday,April,2012,Night
10874,4/3/12,2,4,5,0,2,1,0.32,0.3333,0.66,0.0896,2,25,27,Spring,Tuesday,April,2012,Morning
10875,4/3/12,2,4,6,0,2,1,0.3,0.3182,0.61,0.0896,2,98,100,Spring,Tuesday,April,2012,Morning
10876,4/3/12,2,4,7,0,2,1,0.32,0.3333,0.66,0.0896,14,327,341,Spring,Tuesday,April,2012,Morning
10877,4/3/12,2,4,8,0,2,1,0.34,0.3636,0.57,0,27,577,604,Spring,Tuesday,April,2012,Morning
10878,4/3/12,2,4,9,0,2,1,0.42,0.4242,0.38,0.0896,54,354,408,Spring,Tuesday,April,2012,Morning
10879,4/3/12,2,4,10,0,2,1,0.44,0.4394,0.33,0,77,142,219,Spring,Tuesday,April,2012,Morning
10880,4/3/12,2,4,11,0,2,1,0.48,0.4697,0.23,0,91,167,258,Spring,Tuesday,April,2012,Morning
10881,4/3/12,2,4,12,0,2,1,0.52,0.5,0.25,0,101,230,331,Spring,Tuesday,April,2012,Afternoon
10882,4/3/12,2,4,13,0,2,1,0.56,0.5303,0.19,0.2537,120,225,345,Spring,Tuesday,April,2012,Afternoon
10883,4/3/12,2,4,14,0,2,1,0.56,0.5303,0.21,0.2239,120,191,311,Spring,Tuesday,April,2012,Afternoon
10884,4/3/12,2,4,15,0,2,1,0.6,0.5909,0.2,0.194,109,207,316,Spring,Tuesday,April,2012,Afternoon
10885,4/3/12,2,4,16,0,2,1,0.62,0.6061,0.21,0.1642,145,340,485,Spring,Tuesday,April,2012,Afternoon
10886,4/3/12,2,4,17,0,2,1,0.62,0.6061,0.17,0.194,123,634,757,Spring,Tuesday,April,2012,Evening
10887,4/3/12,2,4,18,0,2,1,0.6,0.6061,0.26,0.1642,139,661,800,Spring,Tuesday,April,2012,Evening
10888,4/3/12,2,4,19,0,2,1,0.56,0.5303,0.26,0.1045,98,460,558,Spring,Tuesday,April,2012,Evening
10889,4/3/12,2,4,20,0,2,1,0.56,0.5303,0.24,0.1343,54,325,379,Spring,Tuesday,April,2012,Evening
10890,4/3/12,2,4,21,0,2,1,0.54,0.5152,0.45,0,33,210,243,Spring,Tuesday,April,2012,Night
10891,4/3/12,2,4,22,0,2,1,0.5,0.4848,0.51,0,25,133,158,Spring,Tuesday,April,2012,Night
10892,4/3/12,2,4,23,0,2,1,0.5,0.4848,0.59,0,13,66,79,Spring,Tuesday,April,2012,Night
10893,4/4/12,2,4,0,0,3,1,0.48,0.4697,0.48,0,18,23,41,Spring,Wednesday,April,2012,Night
10894,4/4/12,2,4,1,0,3,1,0.46,0.4545,0.59,0,0,11,11,Spring,Wednesday,April,2012,Night
10895,4/4/12,2,4,2,0,3,1,0.46,0.4545,0.51,0,0,5,5,Spring,Wednesday,April,2012,Night
10896,4/4/12,2,4,3,0,3,1,0.44,0.4394,0.58,0.0896,0,3,3,Spring,Wednesday,April,2012,Night
10897,4/4/12,2,4,4,0,3,1,0.42,0.4242,0.67,0.0896,0,1,1,Spring,Wednesday,April,2012,Night
10898,4/4/12,2,4,5,0,3,1,0.42,0.4242,0.67,0.0896,0,27,27,Spring,Wednesday,April,2012,Morning
10899,4/4/12,2,4,6,0,3,2,0.42,0.4242,0.58,0,6,120,126,Spring,Wednesday,April,2012,Morning
10900,4/4/12,2,4,7,0,3,2,0.44,0.4394,0.62,0,12,354,366,Spring,Wednesday,April,2012,Morning
10901,4/4/12,2,4,8,0,3,2,0.44,0.4394,0.72,0.1045,31,653,684,Spring,Wednesday,April,2012,Morning
10902,4/4/12,2,4,9,0,3,2,0.48,0.4697,0.55,0.1343,47,316,363,Spring,Wednesday,April,2012,Morning
10903,4/4/12,2,4,10,0,3,2,0.54,0.5152,0.45,0.1343,68,99,167,Spring,Wednesday,April,2012,Morning
10904,4/4/12,2,4,11,0,3,2,0.6,0.6212,0.43,0.3582,61,152,213,Spring,Wednesday,April,2012,Morning
10905,4/4/12,2,4,12,0,3,2,0.6,0.6212,0.46,0.4179,73,210,283,Spring,Wednesday,April,2012,Afternoon
10906,4/4/12,2,4,13,0,3,2,0.6,0.6212,0.46,0.2537,70,181,251,Spring,Wednesday,April,2012,Afternoon
10907,4/4/12,2,4,14,0,3,2,0.62,0.6212,0.46,0.194,82,176,258,Spring,Wednesday,April,2012,Afternoon
10908,4/4/12,2,4,15,0,3,2,0.64,0.6212,0.44,0.2836,86,182,268,Spring,Wednesday,April,2012,Afternoon
10909,4/4/12,2,4,16,0,3,2,0.64,0.6212,0.44,0.2836,86,304,390,Spring,Wednesday,April,2012,Afternoon
10910,4/4/12,2,4,17,0,3,1,0.66,0.6212,0.41,0.2985,99,645,744,Spring,Wednesday,April,2012,Evening
10911,4/4/12,2,4,18,0,3,1,0.66,0.6212,0.41,0.2537,113,646,759,Spring,Wednesday,April,2012,Evening
10912,4/4/12,2,4,19,0,3,1,0.66,0.6212,0.39,0.2239,75,419,494,Spring,Wednesday,April,2012,Evening
10913,4/4/12,2,4,20,0,3,1,0.64,0.6212,0.27,0.2239,39,333,372,Spring,Wednesday,April,2012,Evening
10914,4/4/12,2,4,21,0,3,1,0.6,0.6061,0.23,0.3284,43,255,298,Spring,Wednesday,April,2012,Night
10915,4/4/12,2,4,22,0,3,1,0.56,0.5303,0.22,0.1642,30,151,181,Spring,Wednesday,April,2012,Night
10916,4/4/12,2,4,23,0,3,1,0.52,0.5,0.23,0.4179,19,112,131,Spring,Wednesday,April,2012,Night
10917,4/5/12,2,4,0,0,4,1,0.52,0.5,0.23,0.4179,12,33,45,Spring,Thursday,April,2012,Night
10918,4/5/12,2,4,1,0,4,1,0.48,0.4697,0.27,0.3284,4,9,13,Spring,Thursday,April,2012,Night
10919,4/5/12,2,4,2,0,4,1,0.46,0.4545,0.33,0.4478,7,11,18,Spring,Thursday,April,2012,Night
10920,4/5/12,2,4,3,0,4,1,0.42,0.4242,0.41,0.2985,0,5,5,Spring,Thursday,April,2012,Night
10921,4/5/12,2,4,4,0,4,1,0.38,0.3939,0.43,0.2836,0,1,1,Spring,Thursday,April,2012,Night
10922,4/5/12,2,4,5,0,4,1,0.38,0.3939,0.43,0.2836,1,28,29,Spring,Thursday,April,2012,Morning
10923,4/5/12,2,4,6,0,4,1,0.36,0.3333,0.46,0.3284,8,118,126,Spring,Thursday,April,2012,Morning
10924,4/5/12,2,4,7,0,4,1,0.34,0.3333,0.49,0.194,15,339,354,Spring,Thursday,April,2012,Morning
10925,4/5/12,2,4,8,0,4,1,0.36,0.3485,0.46,0.2239,28,610,638,Spring,Thursday,April,2012,Morning
10926,4/5/12,2,4,9,0,4,1,0.4,0.4091,0.37,0.2537,61,290,351,Spring,Thursday,April,2012,Morning
10927,4/5/12,2,4,10,0,4,1,0.42,0.4242,0.35,0.2836,88,158,246,Spring,Thursday,April,2012,Morning
10928,4/5/12,2,4,11,0,4,2,0.42,0.4242,0.38,0.2239,109,159,268,Spring,Thursday,April,2012,Morning
10929,4/5/12,2,4,12,0,4,1,0.44,0.4394,0.33,0,66,210,276,Spring,Thursday,April,2012,Afternoon
10930,4/5/12,2,4,13,0,4,1,0.46,0.4545,0.31,0,89,202,291,Spring,Thursday,April,2012,Afternoon
10931,4/5/12,2,4,14,0,4,1,0.46,0.4545,0.33,0.1642,143,144,287,Spring,Thursday,April,2012,Afternoon
10932,4/5/12,2,4,15,0,4,1,0.5,0.4848,0.31,0.1045,98,171,269,Spring,Thursday,April,2012,Afternoon
10933,4/5/12,2,4,16,0,4,1,0.5,0.4848,0.31,0.194,84,318,402,Spring,Thursday,April,2012,Afternoon
10934,4/5/12,2,4,17,0,4,1,0.5,0.4848,0.31,0.1642,145,677,822,Spring,Thursday,April,2012,Evening
10935,4/5/12,2,4,18,0,4,1,0.5,0.4848,0.31,0.1045,80,618,698,Spring,Thursday,April,2012,Evening
10936,4/5/12,2,4,19,0,4,1,0.48,0.4697,0.31,0.2537,64,423,487,Spring,Thursday,April,2012,Evening
10937,4/5/12,2,4,20,0,4,1,0.44,0.4394,0.41,0.194,33,279,312,Spring,Thursday,April,2012,Evening
10938,4/5/12,2,4,21,0,4,1,0.42,0.4242,0.47,0.194,25,209,234,Spring,Thursday,April,2012,Night
10939,4/5/12,2,4,22,0,4,1,0.4,0.4091,0.47,0.194,20,129,149,Spring,Thursday,April,2012,Night
10940,4/5/12,2,4,23,0,4,1,0.4,0.4091,0.5,0.1343,12,124,136,Spring,Thursday,April,2012,Night
10941,4/6/12,2,4,0,0,5,1,0.4,0.4091,0.43,0,12,49,61,Spring,Friday,April,2012,Night
10942,4/6/12,2,4,1,0,5,1,0.36,0.3485,0.62,0.1343,10,28,38,Spring,Friday,April,2012,Night
10943,4/6/12,2,4,2,0,5,1,0.36,0.3333,0.5,0.3881,6,5,11,Spring,Friday,April,2012,Night
10944,4/6/12,2,4,3,0,5,1,0.34,0.303,0.53,0.3284,3,5,8,Spring,Friday,April,2012,Night
10945,4/6/12,2,4,4,0,5,1,0.34,0.3182,0.49,0.2537,2,3,5,Spring,Friday,April,2012,Night
10946,4/6/12,2,4,5,0,5,1,0.32,0.303,0.53,0.3284,0,23,23,Spring,Friday,April,2012,Morning
10947,4/6/12,2,4,6,0,5,1,0.3,0.2727,0.49,0.3881,0,80,80,Spring,Friday,April,2012,Morning
10948,4/6/12,2,4,7,0,5,1,0.3,0.2879,0.49,0.2836,15,231,246,Spring,Friday,April,2012,Morning
10949,4/6/12,2,4,8,0,5,1,0.3,0.2727,0.49,0.3284,19,489,508,Spring,Friday,April,2012,Morning
10950,4/6/12,2,4,9,0,5,1,0.34,0.303,0.42,0.3284,58,318,376,Spring,Friday,April,2012,Morning
10951,4/6/12,2,4,10,0,5,1,0.36,0.3333,0.4,0.3284,81,157,238,Spring,Friday,April,2012,Morning
10952,4/6/12,2,4,11,0,5,1,0.4,0.4091,0.37,0.2985,112,179,291,Spring,Friday,April,2012,Morning
10953,4/6/12,2,4,12,0,5,1,0.42,0.4242,0.35,0.2985,113,224,337,Spring,Friday,April,2012,Afternoon
10954,4/6/12,2,4,13,0,5,1,0.44,0.4394,0.33,0.3284,173,238,411,Spring,Friday,April,2012,Afternoon
10955,4/6/12,2,4,14,0,5,1,0.48,0.4697,0.29,0.3881,240,250,490,Spring,Friday,April,2012,Afternoon
10956,4/6/12,2,4,15,0,5,1,0.5,0.4848,0.27,0.2836,218,319,537,Spring,Friday,April,2012,Afternoon
10957,4/6/12,2,4,16,0,5,1,0.5,0.4848,0.22,0.4179,184,352,536,Spring,Friday,April,2012,Afternoon
10958,4/6/12,2,4,17,0,5,1,0.52,0.5,0.23,0.4179,172,483,655,Spring,Friday,April,2012,Evening
10959,4/6/12,2,4,18,0,5,1,0.5,0.4848,0.22,0.4627,104,380,484,Spring,Friday,April,2012,Evening
10960,4/6/12,2,4,19,0,5,1,0.48,0.4697,0.23,0.2985,115,297,412,Spring,Friday,April,2012,Evening
10961,4/6/12,2,4,20,0,5,1,0.46,0.4545,0.24,0.2836,61,191,252,Spring,Friday,April,2012,Evening
10962,4/6/12,2,4,21,0,5,1,0.44,0.4394,0.26,0.1343,54,136,190,Spring,Friday,April,2012,Night
10963,4/6/12,2,4,22,0,5,1,0.4,0.4091,0.35,0.2239,34,124,158,Spring,Friday,April,2012,Night
10964,4/6/12,2,4,23,0,5,1,0.42,0.4242,0.3,0.2836,21,92,113,Spring,Friday,April,2012,Night
10965,4/7/12,2,4,0,0,6,1,0.42,0.4242,0.26,0.2985,9,85,94,Spring,Saturday,April,2012,Night
10966,4/7/12,2,4,1,0,6,1,0.4,0.4091,0.28,0.2537,9,60,69,Spring,Saturday,April,2012,Night
10967,4/7/12,2,4,2,0,6,1,0.36,0.3333,0.29,0.3582,11,25,36,Spring,Saturday,April,2012,Night
10968,4/7/12,2,4,3,0,6,1,0.36,0.3333,0.32,0.2537,7,21,28,Spring,Saturday,April,2012,Night
10969,4/7/12,2,4,4,0,6,1,0.32,0.3182,0.36,0.1642,3,4,7,Spring,Saturday,April,2012,Night
10970,4/7/12,2,4,5,0,6,1,0.32,0.3182,0.33,0.1642,0,2,2,Spring,Saturday,April,2012,Morning
10971,4/7/12,2,4,6,0,6,1,0.32,0.3182,0.36,0.194,1,18,19,Spring,Saturday,April,2012,Morning
10972,4/7/12,2,4,7,0,6,1,0.32,0.303,0.33,0.2836,14,40,54,Spring,Saturday,April,2012,Morning
10973,4/7/12,2,4,8,0,6,1,0.34,0.3182,0.34,0.2537,29,94,123,Spring,Saturday,April,2012,Morning
10974,4/7/12,2,4,9,0,6,1,0.4,0.4091,0.3,0.2537,103,173,276,Spring,Saturday,April,2012,Morning
10975,4/7/12,2,4,10,0,6,1,0.42,0.4242,0.28,0.2537,187,176,363,Spring,Saturday,April,2012,Morning
10976,4/7/12,2,4,11,0,6,1,0.44,0.4394,0.24,0.2985,251,244,495,Spring,Saturday,April,2012,Morning
10977,4/7/12,2,4,12,0,6,1,0.46,0.4545,0.23,0.3881,320,270,590,Spring,Saturday,April,2012,Afternoon
10978,4/7/12,2,4,13,0,6,1,0.5,0.4848,0.22,0.194,355,288,643,Spring,Saturday,April,2012,Afternoon
10979,4/7/12,2,4,14,0,6,1,0.5,0.4848,0.22,0.2985,326,252,578,Spring,Saturday,April,2012,Afternoon
10980,4/7/12,2,4,15,0,6,1,0.52,0.5,0.19,0.4179,321,305,626,Spring,Saturday,April,2012,Afternoon
10981,4/7/12,2,4,16,0,6,1,0.54,0.5152,0.19,0.3881,354,261,615,Spring,Saturday,April,2012,Afternoon
10982,4/7/12,2,4,17,0,6,1,0.54,0.5152,0.19,0.4179,299,268,567,Spring,Saturday,April,2012,Evening
10983,4/7/12,2,4,18,0,6,1,0.54,0.5152,0.18,0.2985,227,290,517,Spring,Saturday,April,2012,Evening
10984,4/7/12,2,4,19,0,6,1,0.54,0.5152,0.16,0.3284,170,243,413,Spring,Saturday,April,2012,Evening
10985,4/7/12,2,4,20,0,6,1,0.5,0.4848,0.2,0.2239,73,135,208,Spring,Saturday,April,2012,Evening
10986,4/7/12,2,4,21,0,6,1,0.5,0.4848,0.2,0.194,75,159,234,Spring,Saturday,April,2012,Night
10987,4/7/12,2,4,22,0,6,1,0.48,0.4697,0.2,0.194,76,106,182,Spring,Saturday,April,2012,Night
10988,4/7/12,2,4,23,0,6,1,0.46,0.4545,0.23,0.2239,32,86,118,Spring,Saturday,April,2012,Night
10989,4/8/12,2,4,0,0,0,1,0.44,0.4394,0.24,0.2239,21,64,85,Spring,Sunday,April,2012,Night
10990,4/8/12,2,4,1,0,0,1,0.44,0.4394,0.24,0.2239,14,50,64,Spring,Sunday,April,2012,Night
10991,4/8/12,2,4,2,0,0,1,0.44,0.4394,0.24,0.2239,7,25,32,Spring,Sunday,April,2012,Night
10992,4/8/12,2,4,3,0,0,1,0.42,0.4242,0.26,0.1343,8,18,26,Spring,Sunday,April,2012,Night
10993,4/8/12,2,4,4,0,0,1,0.4,0.4091,0.4,0,0,7,7,Spring,Sunday,April,2012,Night
10994,4/8/12,2,4,5,0,0,1,0.38,0.3939,0.46,0,4,8,12,Spring,Sunday,April,2012,Morning
10995,4/8/12,2,4,6,0,0,1,0.36,0.3788,0.37,0,7,21,28,Spring,Sunday,April,2012,Morning
10996,4/8/12,2,4,7,0,0,1,0.38,0.3939,0.27,0.1642,12,25,37,Spring,Sunday,April,2012,Morning
10997,4/8/12,2,4,8,0,0,1,0.4,0.4091,0.3,0.194,19,65,84,Spring,Sunday,April,2012,Morning
10998,4/8/12,2,4,9,0,0,1,0.44,0.4394,0.26,0.2239,71,108,179,Spring,Sunday,April,2012,Morning
10999,4/8/12,2,4,10,0,0,1,0.5,0.4848,0.25,0.2239,113,186,299,Spring,Sunday,April,2012,Morning
11000,4/8/12,2,4,11,0,0,1,0.5,0.4848,0.25,0.2836,195,209,404,Spring,Sunday,April,2012,Morning
11001,4/8/12,2,4,12,0,0,1,0.54,0.5152,0.24,0.2537,198,259,457,Spring,Sunday,April,2012,Afternoon
11002,4/8/12,2,4,13,0,0,1,0.58,0.5455,0.23,0.1642,229,254,483,Spring,Sunday,April,2012,Afternoon
11003,4/8/12,2,4,14,0,0,1,0.6,0.5909,0.18,0.4478,254,249,503,Spring,Sunday,April,2012,Afternoon
11004,4/8/12,2,4,15,0,0,1,0.62,0.6061,0.17,0.3582,260,226,486,Spring,Sunday,April,2012,Afternoon
11005,4/8/12,2,4,16,0,0,1,0.64,0.6061,0.19,0.3284,232,244,476,Spring,Sunday,April,2012,Afternoon
11006,4/8/12,2,4,17,0,0,1,0.62,0.6061,0.22,0.2985,185,226,411,Spring,Sunday,April,2012,Evening
11007,4/8/12,2,4,18,0,0,1,0.62,0.6061,0.25,0.3284,151,159,310,Spring,Sunday,April,2012,Evening
11008,4/8/12,2,4,19,0,0,1,0.6,0.6061,0.23,0.3881,89,187,276,Spring,Sunday,April,2012,Evening
11009,4/8/12,2,4,20,0,0,1,0.56,0.5303,0.28,0.4179,65,146,211,Spring,Sunday,April,2012,Evening
11010,4/8/12,2,4,21,0,0,1,0.52,0.5,0.34,0.2239,53,77,130,Spring,Sunday,April,2012,Night
11011,4/8/12,2,4,22,0,0,1,0.5,0.4848,0.36,0.2239,33,85,118,Spring,Sunday,April,2012,Night
11012,4/8/12,2,4,23,0,0,1,0.5,0.4848,0.39,0.2537,10,41,51,Spring,Sunday,April,2012,Night
11013,4/9/12,2,4,0,0,1,1,0.48,0.4697,0.39,0.2836,8,29,37,Spring,Monday,April,2012,Night
11014,4/9/12,2,4,1,0,1,1,0.46,0.4545,0.41,0.1343,4,12,16,Spring,Monday,April,2012,Night
11015,4/9/12,2,4,2,0,1,1,0.46,0.4545,0.31,0.194,2,4,6,Spring,Monday,April,2012,Night
11016,4/9/12,2,4,3,0,1,1,0.44,0.4394,0.3,0.1642,0,3,3,Spring,Monday,April,2012,Night
11017,4/9/12,2,4,4,0,1,1,0.44,0.4394,0.24,0.194,2,3,5,Spring,Monday,April,2012,Night
11018,4/9/12,2,4,5,0,1,1,0.44,0.4394,0.24,0.194,2,30,32,Spring,Monday,April,2012,Morning
11019,4/9/12,2,4,6,0,1,1,0.42,0.4242,0.26,0.2239,3,108,111,Spring,Monday,April,2012,Morning
11020,4/9/12,2,4,7,0,1,1,0.42,0.4242,0.28,0.194,11,320,331,Spring,Monday,April,2012,Morning
11021,4/9/12,2,4,8,0,1,1,0.44,0.4394,0.3,0.194,22,595,617,Spring,Monday,April,2012,Morning
