instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,Total_amount_of_rentals,season_names,weekday_names,month_names,year,time_of_day
9440,2012-02-03,1,2,5,0,5,1,0.26,0.2576,0.6,0.2239,0,17,17,Winter,Friday,February,2012,Morning
9441,2012-02-03,1,2,6,0,5,1,0.24,0.2424,0.65,0.1642,0,88,88,Winter,Friday,February,2012,Morning
9442,2012-02-03,1,2,7,0,5,1,0.24,0.2273,0.65,0.2239,10,216,226,Winter,Friday,February,2012,Morning
9443,2012-02-03,1,2,8,0,5,1,0.24,0.2273,0.65,0.2239,12,429,441,Winter,Friday,February,2012,Morning
9444,2012-02-03,1,2,9,0,5,1,0.24,0.2273,0.65,0.194,18,252,270,Winter,Friday,February,2012,Morning
9445,2012-02-03,1,2,10,0,5,1,0.28,0.2576,0.56,0.2836,15,114,129,Winter,Friday,February,2012,Morning
9446,2012-02-03,1,2,11,0,5,1,0.32,0.303,0.53,0.2985,15,149,164,Winter,Friday,February,2012,Morning
9447,2012-02-03,1,2,12,0,5,1,0.34,0.3333,0.46,0.1343,25,191,216,Winter,Friday,February,2012,Afternoon
9448,2012-02-03,1,2,13,0,5,1,0.36,0.3636,0.46,0.0,25,173,198,Winter,Friday,February,2012,Afternoon
9449,2012-02-03,1,2,14,0,5,1,0.36,0.3485,0.46,0.2239,22,148,170,Winter,Friday,February,2012,Afternoon
9450,2012-02-03,1,2,15,0,5,1,0.38,0.3939,0.4,0.0,48,168,216,Winter,Friday,February,2012,Afternoon
9451,2012-02-03,1,2,16,0,5,1,0.4,0.4091,0.37,0.1045,36,275,311,Winter,Friday,February,2012,Afternoon
9452,2012-02-03,1,2,17,0,5,1,0.4,0.4091,0.37,0.0896,30,458,488,Winter,Friday,February,2012,Evening
9453,2012-02-03,1,2,18,0,5,1,0.38,0.3939,0.4,0.1343,17,368,385,Winter,Friday,February,2012,Evening
9454,2012-02-03,1,2,19,0,5,1,0.34,0.3485,0.49,0.1045,11,256,267,Winter,Friday,February,2012,Evening
9455,2012-02-03,1,2,20,0,5,1,0.34,0.3485,0.49,0.1045,8,155,163,Winter,Friday,February,2012,Evening
9456,2012-02-03,1,2,21,0,5,1,0.34,0.3485,0.49,0.1045,8,126,134,Winter,Friday,February,2012,Night
9457,2012-02-03,1,2,22,0,5,1,0.34,0.3485,0.49,0.1045,3,116,119,Winter,Friday,February,2012,Night
9458,2012-02-03,1,2,23,0,5,1,0.26,0.2727,0.7,0.1045,3,74,77,Winter,Friday,February,2012,Night
9459,2012-02-04,1,2,0,0,6,1,0.26,0.2727,0.7,0.1045,10,76,86,Winter,Saturday,February,2012,Night
9460,2012-02-04,1,2,1,0,6,1,0.26,0.2727,0.7,0.1045,0,43,43,Winter,Saturday,February,2012,Night
9461,2012-02-04,1,2,2,0,6,1,0.24,0.2576,0.7,0.0896,6,38,44,Winter,Saturday,February,2012,Night
9462,2012-02-04,1,2,3,0,6,1,0.24,0.2879,0.75,0.0,1,17,18,Winter,Saturday,February,2012,Night
9463,2012-02-04,1,2,4,0,6,1,0.24,0.2576,0.81,0.0896,1,5,6,Winter,Saturday,February,2012,Night
9464,2012-02-04,1,2,5,0,6,1,0.24,0.2576,0.81,0.0896,1,3,4,Winter,Saturday,February,2012,Morning
9465,2012-02-04,1,2,6,0,6,1,0.22,0.2273,0.87,0.1343,1,4,5,Winter,Saturday,February,2012,Morning
9466,2012-02-04,1,2,7,0,6,2,0.24,0.2424,0.87,0.1343,1,27,28,Winter,Saturday,February,2012,Morning
9467,2012-02-04,1,2,8,0,6,1,0.24,0.2879,0.87,0.0,4,86,90,Winter,Saturday,February,2012,Morning
9468,2012-02-04,1,2,9,0,6,1,0.24,0.2424,0.81,0.1343,16,141,157,Winter,Saturday,February,2012,Morning
9469,2012-02-04,1,2,10,0,6,1,0.24,0.2576,0.87,0.1045,31,193,224,Winter,Saturday,February,2012,Morning
9470,2012-02-04,1,2,11,0,6,1,0.3,0.3333,0.7,0.0,46,224,270,Winter,Saturday,February,2012,Morning
9471,2012-02-04,1,2,12,0,6,2,0.3,0.3182,0.7,0.0896,40,260,300,Winter,Saturday,February,2012,Afternoon
9472,2012-02-04,1,2,13,0,6,2,0.3,0.2879,0.7,0.194,58,244,302,Winter,Saturday,February,2012,Afternoon
9473,2012-02-04,1,2,14,0,6,2,0.32,0.303,0.66,0.2239,47,229,276,Winter,Saturday,February,2012,Afternoon
9474,2012-02-04,1,2,15,0,6,2,0.32,0.303,0.66,0.2239,61,244,305,Winter,Saturday,February,2012,Afternoon
9475,2012-02-04,1,2,16,0,6,2,0.34,0.3333,0.61,0.1642,20,123,143,Winter,Saturday,February,2012,Afternoon
9476,2012-02-04,1,2,17,0,6,3,0.3,0.2879,0.7,0.194,13,54,67,Winter,Saturday,February,2012,Evening
9477,2012-02-04,1,2,18,0,6,3,0.28,0.2727,0.75,0.1642,6,58,64,Winter,Saturday,February,2012,Evening
9478,2012-02-04,1,2,19,0,6,3,0.26,0.2727,0.87,0.1343,5,75,80,Winter,Saturday,February,2012,Evening
9479,2012-02-04,1,2,20,0,6,3,0.24,0.2273,0.93,0.194,4,73,77,Winter,Saturday,February,2012,Evening
9480,2012-02-04,1,2,21,0,6,3,0.24,0.2424,0.93,0.1343,4,74,78,Winter,Saturday,February,2012,Night
9481,2012-02-04,1,2,22,0,6,2,0.24,0.2576,0.87,0.0896,4,91,95,Winter,Saturday,February,2012,Night
9482,2012-02-04,1,2,23,0,6,2,0.24,0.2424,0.87,0.1343,4,66,70,Winter,Saturday,February,2012,Night
9483,2012-02-05,1,2,0,0,0,2,0.24,0.2424,0.87,0.1343,3,58,61,Winter,Sunday,February,2012,Night
9484,2012-02-05,1,2,1,0,0,2,0.24,0.2576,0.93,0.1045,5,46,51,Winter,Sunday,February,2012,Night
9485,2012-02-05,1,2,2,0,0,2,0.24,0.2576,0.93,0.1045,4,59,63,Winter,Sunday,February,2012,Night
9486,2012-02-05,1,2,3,0,0,3,0.24,0.2576,0.87,0.0896,4,13,17,Winter,Sunday,February,2012,Night
9487,2012-02-05,1,2,4,0,0,2,0.24,0.2424,0.87,0.1343,0,9,9,Winter,Sunday,February,2012,Night
9488,2012-02-05,1,2,5,0,0,3,0.26,0.2576,0.81,0.194,0,4,4,Winter,Sunday,February,2012,Morning
9489,2012-02-05,1,2,6,0,0,2,0.26,0.2424,0.7,0.2537,0,4,4,Winter,Sunday,February,2012,Morning
9490,2012-02-05,1,2,7,0,0,2,0.24,0.2424,0.75,0.1642,0,16,16,Winter,Sunday,February,2012,Morning
9491,2012-02-05,1,2,8,0,0,2,0.24,0.2424,0.75,0.1642,4,58,62,Winter,Sunday,February,2012,Morning
9492,2012-02-05,1,2,9,0,0,2,0.24,0.2273,0.7,0.2239,9,83,92,Winter,Sunday,February,2012,Morning
9493,2012-02-05,1,2,10,0,0,2,0.26,0.2424,0.65,0.2836,10,138,148,Winter,Sunday,February,2012,Morning
9494,2012-02-05,1,2,11,0,0,2,0.26,0.2576,0.7,0.194,22,160,182,Winter,Sunday,February,2012,Morning
9495,2012-02-05,1,2,12,0,0,2,0.26,0.2576,0.65,0.194,25,223,248,Winter,Sunday,February,2012,Afternoon
9496,2012-02-05,1,2,13,0,0,2,0.28,0.2727,0.61,0.1642,33,241,274,Winter,Sunday,February,2012,Afternoon
9497,2012-02-05,1,2,14,0,0,1,0.3,0.303,0.61,0.1642,40,203,243,Winter,Sunday,February,2012,Afternoon
9498,2012-02-05,1,2,15,0,0,2,0.3,0.2879,0.56,0.2537,55,217,272,Winter,Sunday,February,2012,Afternoon
9499,2012-02-05,1,2,16,0,0,1,0.3,0.2879,0.56,0.2239,35,261,296,Winter,Sunday,February,2012,Afternoon
9500,2012-02-05,1,2,17,0,0,1,0.32,0.3182,0.53,0.1642,31,275,306,Winter,Sunday,February,2012,Evening
9501,2012-02-05,1,2,18,0,0,1,0.3,0.2879,0.52,0.2537,10,171,181,Winter,Sunday,February,2012,Evening
9502,2012-02-05,1,2,19,0,0,1,0.3,0.2879,0.52,0.2239,6,63,69,Winter,Sunday,February,2012,Evening
9503,2012-02-05,1,2,20,0,0,1,0.28,0.2727,0.56,0.194,3,47,50,Winter,Sunday,February,2012,Evening
9504,2012-02-05,1,2,21,0,0,1,0.28,0.2879,0.56,0.1045,6,60,66,Winter,Sunday,February,2012,Night
9505,2012-02-05,1,2,22,0,0,1,0.26,0.2727,0.6,0.1045,9,182,191,Winter,Sunday,February,2012,Night
9506,2012-02-05,1,2,23,0,0,1,0.24,0.2424,0.7,0.1343,4,38,42,Winter,Sunday,February,2012,Night
9507,2012-02-06,1,2,0,0,1,1,0.24,0.2424,0.65,0.1343,7,14,21,Winter,Monday,February,2012,Night
9508,2012-02-06,1,2,1,0,1,1,0.22,0.2576,0.75,0.0896,0,6,6,Winter,Monday,February,2012,Night
9509,2012-02-06,1,2,2,0,1,1,0.22,0.2727,0.75,0.0,0,3,3,Winter,Monday,February,2012,Night
9510,2012-02-06,1,2,4,0,1,1,0.18,0.2121,0.8,0.1045,0,2,2,Winter,Monday,February,2012,Night
9511,2012-02-06,1,2,5,0,1,1,0.18,0.2121,0.8,0.1045,0,17,17,Winter,Monday,February,2012,Morning
9512,2012-02-06,1,2,6,0,1,1,0.16,0.1818,0.86,0.1045,0,72,72,Winter,Monday,February,2012,Morning
9513,2012-02-06,1,2,7,0,1,1,0.16,0.1818,0.86,0.1045,5,229,234,Winter,Monday,February,2012,Morning
9514,2012-02-06,1,2,8,0,1,1,0.16,0.1818,0.86,0.1343,10,434,444,Winter,Monday,February,2012,Morning
9515,2012-02-06,1,2,9,0,1,1,0.18,0.2121,0.8,0.1045,8,269,277,Winter,Monday,February,2012,Morning
9516,2012-02-06,1,2,10,0,1,1,0.22,0.2424,0.75,0.1045,20,96,116,Winter,Monday,February,2012,Morning
9517,2012-02-06,1,2,11,0,1,1,0.26,0.2727,0.7,0.1343,12,104,116,Winter,Monday,February,2012,Morning
9518,2012-02-06,1,2,12,0,1,1,0.32,0.3182,0.61,0.1642,19,131,150,Winter,Monday,February,2012,Afternoon
9519,2012-02-06,1,2,13,0,1,1,0.38,0.3939,0.4,0.2239,17,124,141,Winter,Monday,February,2012,Afternoon
9520,2012-02-06,1,2,14,0,1,1,0.4,0.4091,0.35,0.1642,14,126,140,Winter,Monday,February,2012,Afternoon
9521,2012-02-06,1,2,15,0,1,1,0.42,0.4242,0.32,0.2836,25,146,171,Winter,Monday,February,2012,Afternoon
9522,2012-02-06,1,2,16,0,1,1,0.4,0.4091,0.43,0.2537,13,215,228,Winter,Monday,February,2012,Afternoon
9523,2012-02-06,1,2,17,0,1,1,0.4,0.4091,0.43,0.2537,13,417,430,Winter,Monday,February,2012,Evening
9524,2012-02-06,1,2,18,0,1,1,0.38,0.3939,0.43,0.2239,11,426,437,Winter,Monday,February,2012,Evening
9525,2012-02-06,1,2,19,0,1,1,0.36,0.3333,0.43,0.2537,7,284,291,Winter,Monday,February,2012,Evening
9526,2012-02-06,1,2,20,0,1,1,0.34,0.3333,0.46,0.1642,7,194,201,Winter,Monday,February,2012,Evening
9527,2012-02-06,1,2,21,0,1,1,0.32,0.3182,0.57,0.1642,11,143,154,Winter,Monday,February,2012,Night
9528,2012-02-06,1,2,22,0,1,1,0.3,0.303,0.65,0.1343,4,83,87,Winter,Monday,February,2012,Night
9529,2012-02-06,1,2,23,0,1,1,0.3,0.303,0.65,0.1343,3,43,46,Winter,Monday,February,2012,Night
9530,2012-02-07,1,2,0,0,2,1,0.3,0.2879,0.7,0.194,1,22,23,Winter,Tuesday,February,2012,Night
9531,2012-02-07,1,2,1,0,2,1,0.28,0.2879,0.61,0.1343,8,6,14,Winter,Tuesday,February,2012,Night
9532,2012-02-07,1,2,2,0,2,1,0.3,0.3333,0.61,0.0,0,4,4,Winter,Tuesday,February,2012,Night
9533,2012-02-07,1,2,3,0,2,2,0.3,0.3333,0.7,0.0,1,1,2,Winter,Tuesday,February,2012,Night
9534,2012-02-07,1,2,4,0,2,2,0.3,0.3333,0.7,0.0,0,3,3,Winter,Tuesday,February,2012,Night
9535,2012-02-07,1,2,5,0,2,1,0.32,0.3333,0.49,0.0896,0,15,15,Winter,Tuesday,February,2012,Morning
9536,2012-02-07,1,2,6,0,2,1,0.32,0.303,0.45,0.2985,2,98,100,Winter,Tuesday,February,2012,Morning
9537,2012-02-07,1,2,7,0,2,1,0.32,0.3485,0.45,0.0,6,293,299,Winter,Tuesday,February,2012,Morning
9538,2012-02-07,1,2,8,0,2,1,0.3,0.3182,0.49,0.0,7,522,529,Winter,Tuesday,February,2012,Morning
9539,2012-02-07,1,2,9,0,2,1,0.32,0.3333,0.49,0.0,11,278,289,Winter,Tuesday,February,2012,Morning
9540,2012-02-07,1,2,10,0,2,1,0.34,0.3333,0.46,0.1642,12,104,116,Winter,Tuesday,February,2012,Morning
9541,2012-02-07,1,2,11,0,2,1,0.36,0.3485,0.46,0.194,9,120,129,Winter,Tuesday,February,2012,Morning
9542,2012-02-07,1,2,12,0,2,1,0.4,0.4091,0.4,0.3284,9,163,172,Winter,Tuesday,February,2012,Afternoon
9543,2012-02-07,1,2,13,0,2,1,0.44,0.4394,0.38,0.2537,15,169,184,Winter,Tuesday,February,2012,Afternoon
9544,2012-02-07,1,2,14,0,2,1,0.44,0.4394,0.38,0.2537,11,127,138,Winter,Tuesday,February,2012,Afternoon
9545,2012-02-07,1,2,15,0,2,1,0.44,0.4394,0.38,0.194,13,133,146,Winter,Tuesday,February,2012,Afternoon
9546,2012-02-07,1,2,16,0,2,1,0.44,0.4394,0.35,0.2537,19,257,276,Winter,Tuesday,February,2012,Afternoon
9547,2012-02-07,1,2,17,0,2,1,0.44,0.4394,0.35,0.194,15,494,509,Winter,Tuesday,February,2012,Evening
9548,2012-02-07,1,2,18,0,2,1,0.42,0.4242,0.38,0.194,10,508,518,Winter,Tuesday,February,2012,Evening
9549,2012-02-07,1,2,19,0,2,1,0.38,0.3939,0.43,0.2239,11,327,338,Winter,Tuesday,February,2012,Evening
9550,2012-02-07,1,2,20,0,2,1,0.36,0.3485,0.5,0.1343,6,206,212,Winter,Tuesday,February,2012,Evening
9551,2012-02-07,1,2,21,0,2,1,0.34,0.3485,0.61,0.1045,20,170,190,Winter,Tuesday,February,2012,Night
9552,2012-02-07,1,2,22,0,2,1,0.32,0.3182,0.57,0.194,11,107,118,Winter,Tuesday,February,2012,Night
9553,2012-02-07,1,2,23,0,2,1,0.32,0.3333,0.57,0.1343,2,49,51,Winter,Tuesday,February,2012,Night
9554,2012-02-08,1,2,0,0,3,1,0.3,0.2879,0.56,0.2239,2,21,23,Winter,Wednesday,February,2012,Night
9555,2012-02-08,1,2,1,0,3,1,0.28,0.2727,0.61,0.1642,1,9,10,Winter,Wednesday,February,2012,Night
9556,2012-02-08,1,2,2,0,3,1,0.26,0.303,0.65,0.0,0,1,1,Winter,Wednesday,February,2012,Night
9557,2012-02-08,1,2,3,0,3,1,0.26,0.303,0.65,0.0,0,1,1,Winter,Wednesday,February,2012,Night
9558,2012-02-08,1,2,4,0,3,1,0.24,0.2576,0.7,0.0896,0,1,1,Winter,Wednesday,February,2012,Night
9559,2012-02-08,1,2,5,0,3,1,0.24,0.2576,0.7,0.0896,0,20,20,Winter,Wednesday,February,2012,Morning
9560,2012-02-08,1,2,6,0,3,2,0.24,0.2879,0.7,0.0,3,95,98,Winter,Wednesday,February,2012,Morning
9561,2012-02-08,1,2,7,0,3,2,0.24,0.2576,0.7,0.1045,5,276,281,Winter,Wednesday,February,2012,Morning
9562,2012-02-08,1,2,8,0,3,2,0.24,0.2273,0.7,0.2239,13,495,508,Winter,Wednesday,February,2012,Morning
9563,2012-02-08,1,2,9,0,3,2,0.24,0.2576,0.7,0.1642,8,245,253,Winter,Wednesday,February,2012,Morning
9564,2012-02-08,1,2,10,0,3,2,0.26,0.2576,0.7,0.2239,1,107,108,Winter,Wednesday,February,2012,Morning
9565,2012-02-08,1,2,11,0,3,2,0.26,0.2576,0.65,0.2239,5,97,102,Winter,Wednesday,February,2012,Morning
9566,2012-02-08,1,2,12,0,3,2,0.28,0.2576,0.65,0.2836,14,124,138,Winter,Wednesday,February,2012,Afternoon
9567,2012-02-08,1,2,13,0,3,2,0.28,0.2879,0.61,0.1045,15,111,126,Winter,Wednesday,February,2012,Afternoon
9568,2012-02-08,1,2,14,0,3,2,0.3,0.303,0.56,0.1642,8,100,108,Winter,Wednesday,February,2012,Afternoon
9569,2012-02-08,1,2,15,0,3,3,0.3,0.3182,0.61,0.1045,5,49,54,Winter,Wednesday,February,2012,Afternoon
9570,2012-02-08,1,2,16,0,3,3,0.26,0.2727,0.81,0.1045,2,73,75,Winter,Wednesday,February,2012,Afternoon
9571,2012-02-08,1,2,17,0,3,3,0.24,0.2576,0.87,0.1045,8,147,155,Winter,Wednesday,February,2012,Evening
9572,2012-02-08,1,2,18,0,3,3,0.24,0.2576,0.87,0.1045,4,163,167,Winter,Wednesday,February,2012,Evening
9573,2012-02-08,1,2,19,0,3,3,0.24,0.2576,0.87,0.1045,3,158,161,Winter,Wednesday,February,2012,Evening
9574,2012-02-08,1,2,20,0,3,3,0.24,0.2424,0.87,0.1343,3,122,125,Winter,Wednesday,February,2012,Evening
9575,2012-02-08,1,2,21,0,3,3,0.24,0.2273,0.87,0.194,3,126,129,Winter,Wednesday,February,2012,Night
9576,2012-02-08,1,2,22,0,3,2,0.24,0.2424,0.87,0.1343,3,95,98,Winter,Wednesday,February,2012,Night
9577,2012-02-08,1,2,23,0,3,2,0.24,0.2424,0.87,0.1642,3,57,60,Winter,Wednesday,February,2012,Night
9578,2012-02-09,1,2,0,0,4,2,0.24,0.2424,0.87,0.1642,3,23,26,Winter,Thursday,February,2012,Night
9579,2012-02-09,1,2,1,0,4,2,0.24,0.2424,0.87,0.1343,2,10,12,Winter,Thursday,February,2012,Night
9580,2012-02-09,1,2,2,0,4,1,0.22,0.2273,0.8,0.1343,0,2,2,Winter,Thursday,February,2012,Night
9581,2012-02-09,1,2,3,0,4,1,0.22,0.2121,0.8,0.2836,0,4,4,Winter,Thursday,February,2012,Night
9582,2012-02-09,1,2,4,0,4,2,0.22,0.197,0.75,0.4478,0,1,1,Winter,Thursday,February,2012,Night
9583,2012-02-09,1,2,5,0,4,1,0.2,0.1818,0.75,0.2836,0,18,18,Winter,Thursday,February,2012,Morning
9584,2012-02-09,1,2,6,0,4,1,0.2,0.1818,0.75,0.2836,1,75,76,Winter,Thursday,February,2012,Morning
9585,2012-02-09,1,2,7,0,4,1,0.2,0.197,0.69,0.2537,4,263,267,Winter,Thursday,February,2012,Morning
9586,2012-02-09,1,2,8,0,4,1,0.2,0.197,0.64,0.2537,11,473,484,Winter,Thursday,February,2012,Morning
9587,2012-02-09,1,2,9,0,4,1,0.2,0.197,0.59,0.2239,9,229,238,Winter,Thursday,February,2012,Morning
9588,2012-02-09,1,2,10,0,4,1,0.22,0.2121,0.51,0.2239,7,90,97,Winter,Thursday,February,2012,Morning
9589,2012-02-09,1,2,11,0,4,1,0.24,0.2273,0.52,0.2239,4,95,99,Winter,Thursday,February,2012,Morning
9590,2012-02-09,1,2,12,0,4,1,0.26,0.2273,0.48,0.3284,10,148,158,Winter,Thursday,February,2012,Afternoon
9591,2012-02-09,1,2,13,0,4,1,0.3,0.2727,0.42,0.3284,10,144,154,Winter,Thursday,February,2012,Afternoon
9592,2012-02-09,1,2,14,0,4,1,0.32,0.303,0.39,0.2985,18,126,144,Winter,Thursday,February,2012,Afternoon
9593,2012-02-09,1,2,15,0,4,1,0.32,0.303,0.36,0.2985,14,120,134,Winter,Thursday,February,2012,Afternoon
9594,2012-02-09,1,2,16,0,4,1,0.34,0.3333,0.36,0.0,15,223,238,Winter,Thursday,February,2012,Afternoon
9595,2012-02-09,1,2,17,0,4,1,0.34,0.3333,0.34,0.1343,12,387,399,Winter,Thursday,February,2012,Evening
9596,2012-02-09,1,2,18,0,4,1,0.34,0.3333,0.31,0.1642,13,404,417,Winter,Thursday,February,2012,Evening
9597,2012-02-09,1,2,19,0,4,1,0.32,0.3333,0.33,0.1045,8,287,295,Winter,Thursday,February,2012,Evening
9598,2012-02-09,1,2,20,0,4,1,0.32,0.3485,0.36,0.0,2,197,199,Winter,Thursday,February,2012,Evening
9599,2012-02-09,1,2,21,0,4,1,0.3,0.3182,0.52,0.0896,8,169,177,Winter,Thursday,February,2012,Night
9600,2012-02-09,1,2,22,0,4,2,0.3,0.3333,0.56,0.0,3,104,107,Winter,Thursday,February,2012,Night
9601,2012-02-09,1,2,23,0,4,2,0.3,0.3333,0.52,0.0,9,75,84,Winter,Thursday,February,2012,Night
9602,2012-02-10,1,2,0,0,5,2,0.28,0.303,0.65,0.0896,4,39,43,Winter,Friday,February,2012,Night
9603,2012-02-10,1,2,1,0,5,2,0.28,0.303,0.61,0.0896,2,11,13,Winter,Friday,February,2012,Night
9604,2012-02-10,1,2,2,0,5,1,0.26,0.2879,0.52,0.0896,7,9,16,Winter,Friday,February,2012,Night
9605,2012-02-10,1,2,3,0,5,1,0.26,0.2879,0.56,0.0896,0,5,5,Winter,Friday,February,2012,Night
9606,2012-02-10,1,2,4,0,5,1,0.26,0.2879,0.56,0.0896,0,2,2,Winter,Friday,February,2012,Night
9607,2012-02-10,1,2,5,0,5,1,0.24,0.2273,0.52,0.2239,0,17,17,Winter,Friday,February,2012,Morning
9608,2012-02-10,1,2,6,0,5,1,0.2,0.197,0.59,0.194,3,61,64,Winter,Friday,February,2012,Morning
9609,2012-02-10,1,2,7,0,5,1,0.2,0.2121,0.59,0.1642,5,225,230,Winter,Friday,February,2012,Morning
9610,2012-02-10,1,2,8,0,5,1,0.2,0.2121,0.59,0.1642,1,447,448,Winter,Friday,February,2012,Morning
9611,2012-02-10,1,2,9,0,5,1,0.22,0.2273,0.55,0.1642,10,265,275,Winter,Friday,February,2012,Morning
9612,2012-02-10,1,2,10,0,5,2,0.26,0.2727,0.48,0.1343,5,119,124,Winter,Friday,February,2012,Morning
9613,2012-02-10,1,2,11,0,5,2,0.28,0.2879,0.45,0.1045,19,134,153,Winter,Friday,February,2012,Morning
9614,2012-02-10,1,2,12,0,5,2,0.3,0.303,0.42,0.1343,8,168,176,Winter,Friday,February,2012,Afternoon
9615,2012-02-10,1,2,13,0,5,2,0.3,0.3182,0.42,0.0896,22,170,192,Winter,Friday,February,2012,Afternoon
9616,2012-02-10,1,2,14,0,5,2,0.32,0.3333,0.39,0.0896,8,138,146,Winter,Friday,February,2012,Afternoon
9617,2012-02-10,1,2,15,0,5,2,0.32,0.3333,0.45,0.1343,27,164,191,Winter,Friday,February,2012,Afternoon
9618,2012-02-10,1,2,16,0,5,2,0.34,0.3182,0.42,0.2537,28,240,268,Winter,Friday,February,2012,Afternoon
9619,2012-02-10,1,2,17,0,5,2,0.34,0.3333,0.42,0.194,15,381,396,Winter,Friday,February,2012,Evening
9620,2012-02-10,1,2,18,0,5,3,0.3,0.303,0.61,0.1343,14,345,359,Winter,Friday,February,2012,Evening
9621,2012-02-10,1,2,19,0,5,2,0.32,0.3485,0.57,0.0,16,246,262,Winter,Friday,February,2012,Evening
9622,2012-02-10,1,2,20,0,5,2,0.32,0.3485,0.57,0.0,7,144,151,Winter,Friday,February,2012,Evening
9623,2012-02-10,1,2,21,0,5,2,0.32,0.3333,0.66,0.0896,14,108,122,Winter,Friday,February,2012,Night
9624,2012-02-10,1,2,22,0,5,2,0.32,0.3485,0.66,0.0,11,102,113,Winter,Friday,February,2012,Night
9625,2012-02-10,1,2,23,0,5,2,0.3,0.3182,0.7,0.0896,1,64,65,Winter,Friday,February,2012,Night
9626,2012-02-11,1,2,0,0,6,2,0.3,0.303,0.7,0.1343,3,50,53,Winter,Saturday,February,2012,Night
9627,2012-02-11,1,2,1,0,6,3,0.28,0.2879,0.81,0.1343,2,43,45,Winter,Saturday,February,2012,Night
9628,2012-02-11,1,2,2,0,6,3,0.26,0.2576,0.81,0.194,2,24,26,Winter,Saturday,February,2012,Night
9629,2012-02-11,1,2,3,0,6,3,0.24,0.2273,0.87,0.2239,0,9,9,Winter,Saturday,February,2012,Night
9630,2012-02-11,1,2,4,0,6,3,0.24,0.2273,0.87,0.2239,0,4,4,Winter,Saturday,February,2012,Night
9631,2012-02-11,1,2,5,0,6,3,0.22,0.2273,0.93,0.1642,0,2,2,Winter,Saturday,February,2012,Morning
9632,2012-02-11,1,2,6,0,6,3,0.22,0.2273,0.93,0.1343,1,8,9,Winter,Saturday,February,2012,Morning
9633,2012-02-11,1,2,7,0,6,3,0.22,0.2273,0.93,0.1343,0,19,19,Winter,Saturday,February,2012,Morning
9634,2012-02-11,1,2,8,0,6,3,0.22,0.2273,0.93,0.1343,1,77,78,Winter,Saturday,February,2012,Morning
9635,2012-02-11,1,2,9,0,6,3,0.22,0.2424,0.93,0.1045,5,85,90,Winter,Saturday,February,2012,Morning
9636,2012-02-11,1,2,10,0,6,3,0.22,0.2424,0.93,0.1045,23,143,166,Winter,Saturday,February,2012,Morning
9637,2012-02-11,1,2,11,0,6,2,0.24,0.2576,0.81,0.1045,26,157,183,Winter,Saturday,February,2012,Morning
9638,2012-02-11,1,2,12,0,6,2,0.26,0.2576,0.81,0.1642,25,196,221,Winter,Saturday,February,2012,Afternoon
9639,2012-02-11,1,2,13,0,6,2,0.26,0.2424,0.81,0.2836,18,217,235,Winter,Saturday,February,2012,Afternoon
9640,2012-02-11,1,2,14,0,6,2,0.26,0.2424,0.81,0.2537,38,205,243,Winter,Saturday,February,2012,Afternoon
9641,2012-02-11,1,2,15,0,6,2,0.3,0.2727,0.61,0.2985,12,112,124,Winter,Saturday,February,2012,Afternoon
9642,2012-02-11,1,2,16,0,6,3,0.22,0.197,0.75,0.4179,12,134,146,Winter,Saturday,February,2012,Afternoon
9643,2012-02-11,1,2,17,0,6,3,0.22,0.1818,0.69,0.4627,13,131,144,Winter,Saturday,February,2012,Evening
9644,2012-02-11,1,2,18,0,6,2,0.22,0.1818,0.47,0.6567,3,105,108,Winter,Saturday,February,2012,Evening
9645,2012-02-11,1,2,19,0,6,2,0.2,0.1515,0.4,0.5522,2,85,87,Winter,Saturday,February,2012,Evening
9646,2012-02-11,1,2,20,0,6,2,0.16,0.1212,0.43,0.5522,1,62,63,Winter,Saturday,February,2012,Evening
9647,2012-02-11,1,2,21,0,6,1,0.14,0.0758,0.43,0.6418,5,43,48,Winter,Saturday,February,2012,Night
9648,2012-02-11,1,2,22,0,6,2,0.14,0.1061,0.39,0.3881,0,46,46,Winter,Saturday,February,2012,Night
9649,2012-02-11,1,2,23,0,6,3,0.12,0.0758,0.5,0.4925,0,20,20,Winter,Saturday,February,2012,Night
9650,2012-02-12,1,2,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21,Winter,Sunday,February,2012,Night
9651,2012-02-12,1,2,1,0,0,3,0.08,0.0455,0.79,0.4627,0,24,24,Winter,Sunday,February,2012,Night
9652,2012-02-12,1,2,2,0,0,2,0.1,0.0606,0.58,0.5821,1,26,27,Winter,Sunday,February,2012,Night
9653,2012-02-12,1,2,3,0,0,2,0.1,0.0455,0.46,0.6866,0,14,14,Winter,Sunday,February,2012,Night
9654,2012-02-12,1,2,4,0,0,2,0.1,0.0455,0.46,0.7164,0,1,1,Winter,Sunday,February,2012,Night
9655,2012-02-12,1,2,5,0,0,1,0.1,0.0758,0.49,0.3881,0,3,3,Winter,Sunday,February,2012,Morning
9656,2012-02-12,1,2,6,0,0,1,0.1,0.0758,0.49,0.3881,0,2,2,Winter,Sunday,February,2012,Morning
9657,2012-02-12,1,2,7,0,0,1,0.08,0.0909,0.53,0.194,0,18,18,Winter,Sunday,February,2012,Morning
